Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0055067~monovalent inorganic cation homeostasis	12	0.04065867046147591	1.1410168254203633E-6	AVPR2, ATP6V1C2, SLC4A11, RHCG, SLC26A7, SLC9A2, SLC9C2, SCN7A, SLC4A9, ATP6V1B1, ATP6V0A4, ATP6V0D2	201	143	16792	7.010541697108861	0.00358434285013709	0.00358434285013709	0.002065523518690604
GOTERM_BP_ALL	GO:0006885~regulation of pH	10	0.03388222538456326	2.331031911818337E-6	ATP6V1C2, SLC4A11, RHCG, SLC26A7, SLC9A2, SLC9C2, SLC4A9, ATP6V1B1, ATP6V0A4, ATP6V0D2	201	97	16792	8.612607067754015	0.00730892491859203	0.00366116452212506	0.004219703104491046
GOTERM_BP_ALL	GO:0006811~ion transport	39	0.1321406789997967	3.240366897816702E-6	CLDN16, SLC2A12, TF, SLC36A2, FXYD4, GABRB2, SLC9A2, RHBG, CLCNKB, MFSD2A, NKAIN4, AQP6, ATP6V1B1, KCNJ13, KCNS1, SLN, SLCO1A2, SLC30A2, SCN7A, SLC4A9, DPP6, ROS1, ATP6V0D2, TMC3, RHAG, SLC34A2, KCNJ5, ATP6V1C2, SLC4A11, RHCG, GRIA2, SLC26A7, CHRNB4, PLA2G4F, SLC13A2, SLC9C2, SLC13A3, CA1, ATP6V0A4	201	1458	16792	2.2346702700489325	0.01014563342997099	0.0033933798115830527	0.005865762654500006
GOTERM_BP_ALL	GO:0015672~monovalent inorganic cation transport	20	0.06776445076912652	5.855351344396058E-6	SLC2A12, SLC36A2, FXYD4, SLC9A2, ATP6V1B1, RHAG, SLC34A2, KCNJ13, KCNJ5, ATP6V1C2, KCNS1, SLC4A11, SLC13A2, SLC9C2, SLC13A3, SLC4A9, SCN7A, DPP6, ATP6V0A4, ATP6V0D2	201	486	16792	3.437954261613742	0.01825810834236119	0.004596116538313932	0.010599211234574302
GOTERM_BP_ALL	GO:0055085~transmembrane transport	36	0.12197601138442773	6.044716624827549E-6	CLDN16, SLC2A12, SLC36A2, FXYD4, GABRB2, SLC9A2, RHBG, CLCNKB, MFSD2A, AQP6, ATP6V1B1, KCNJ13, KCNS1, SLN, SLC30A2, SCN7A, SLC4A9, DPP6, ATP6V0D2, ABCA13, GJB3, MAL, RHAG, SLC34A2, KCNJ5, ATP6V1C2, SLC4A11, RHCG, GRIA2, CDH17, SLC26A7, CHRNB4, SLC13A2, SLC9C2, SLC13A3, ATP6V0A4	201	1322	16792	2.2749791135096076	0.018842989467027782	0.0037973279882159705	0.010941977832601424
GOTERM_BP_ALL	GO:0051453~regulation of intracellular pH	9	0.030494002846106934	1.001558312528705E-5	ATP6V1C2, SLC4A11, SLC26A7, SLC9A2, SLC9C2, SLC4A9, ATP6V1B1, ATP6V0A4, ATP6V0D2	201	88	16792	8.544097693351425	0.031027645995182707	0.005239425732490699	0.018129314275616704
GOTERM_BP_ALL	GO:0030641~regulation of cellular pH	9	0.030494002846106934	1.1835689233337938E-5	ATP6V1C2, SLC4A11, SLC26A7, SLC9A2, SLC9C2, SLC4A9, ATP6V1B1, ATP6V0A4, ATP6V0D2	201	90	16792	8.354228855721393	0.03656199278748318	0.005306887658952819	0.021423574395851297
GOTERM_BP_ALL	GO:0044765~single-organism transport	67	0.22701091007657384	1.6817472537221654E-5	SLC36A2, SLC52A1, VTCN1, GABRB2, SYT5, SYT3, SLC9A2, MFSD2A, AQP6, SYT7, KCNJ13, GPC3, SLN, SAA1, APOH, SCN7A, LBP, DPP6, ATP6V0D2, ROS1, STAP1, HMGA2, SLC34A2, SSTR5, ATP6V1C2, RHCG, SLC26A7, SLC9C2, CA1, CLDN16, SLC2A12, XDH, TF, AVPR2, RAB3B, FXYD4, RHBG, CLCNKB, NKAIN4, KRT20, ATP6V1B1, GCGR, KCNS1, SLCO1A2, SYN2, SERPINC1, TMEM30B, HRG, SLC30A2, SLC4A9, ABCA13, TMC3, GJB3, MAL, IGF2, REEP2, RHAG, KCNJ5, SLC4A11, GRIA2, SFRP1, CDH17, CHRNB4, PLA2G4F, SLC13A2, SLC13A3, ATP6V0A4	201	3415	16792	1.6390434358223525	0.05154888585432049	0.006593793793269631	0.03043971661247369
GOTERM_BP_ALL	GO:0034220~ion transmembrane transport	28	0.09487023107677713	3.001957615880636E-5	SLC36A2, FXYD4, GABRB2, SLC9A2, RHBG, CLCNKB, AQP6, ATP6V1B1, KCNJ13, KCNS1, SLN, SLC30A2, SCN7A, SLC4A9, DPP6, ATP6V0D2, RHAG, SLC34A2, KCNJ5, ATP6V1C2, SLC4A11, RHCG, GRIA2, SLC26A7, CHRNB4, SLC13A3, SLC9C2, ATP6V0A4	201	963	16792	2.4290592726915787	0.09014772171087593	0.010442101423534522	0.054329462269997464
GOTERM_BP_ALL	GO:0030004~cellular monovalent inorganic cation homeostasis	9	0.030494002846106934	5.1075136587694146E-5	ATP6V1C2, SLC4A11, SLC26A7, SLC9A2, SLC9C2, SLC4A9, ATP6V1B1, ATP6V0A4, ATP6V0D2	201	110	16792	6.83527815468114	0.14848448624671806	0.01594526253530648	0.09241919853710812
GOTERM_BP_ALL	GO:1902578~single-organism localization	68	0.23039913261503017	5.5588222444850134E-5	SLC36A2, SLC52A1, VTCN1, GABRB2, SYT5, SYT3, SLC9A2, MFSD2A, AQP6, SYT7, KCNJ13, GPC3, SLN, SAA1, APOH, SCN7A, LBP, DPP6, ATP6V0D2, ROS1, STAP1, HMGA2, SLC34A2, SSTR5, ATP6V1C2, RHCG, SLC26A7, SLC9C2, CA1, CLDN16, SLC2A12, XDH, TF, AVPR2, RAB3B, FXYD4, RHBG, CLCNKB, NKAIN4, KRT20, ATP6V1B1, GCGR, KCNS1, SLCO1A2, SYN2, SERPINC1, TMEM30B, HRG, SLC30A2, SLC4A9, ABCA13, TMC3, GJB3, MAL, IGF2, REEP2, RHAG, KCNJ5, SLC4A11, GRIA2, SFRP1, CDH17, PKP3, CHRNB4, PLA2G4F, SLC13A2, SLC13A3, ATP6V0A4	201	3614	16792	1.571908030406903	0.1604934484695475	0.01577793062043953	0.10058163460345826
GOTERM_BP_ALL	GO:0006812~cation transport	27	0.0914820085383208	9.752689793454104E-5	SLC2A12, TF, SLC36A2, FXYD4, SLC9A2, RHBG, NKAIN4, ATP6V1B1, KCNJ13, KCNS1, SLN, SLC30A2, SCN7A, SLC4A9, DPP6, ATP6V0D2, RHAG, SLC34A2, KCNJ5, ATP6V1C2, SLC4A11, RHCG, CHRNB4, SLC13A2, SLC13A3, SLC9C2, ATP6V0A4	201	975	16792	2.3134787600459243	0.2642994578388089	0.02525333864938295	0.17640243985819204
GOTERM_BP_ALL	GO:0098655~cation transmembrane transport	22	0.07454089584603917	1.023010410022413E-4	SLC36A2, FXYD4, SLC9A2, RHBG, ATP6V1B1, RHAG, KCNJ13, SLC34A2, KCNJ5, ATP6V1C2, KCNS1, SLN, SLC4A11, RHCG, CHRNB4, SLC30A2, SLC9C2, SLC4A9, SCN7A, DPP6, ATP6V0A4, ATP6V0D2	201	703	16792	2.614410168220066	0.275271259103149	0.024461827088677057	0.1850301511870267
GOTERM_BP_ALL	GO:0007588~excretion	7	0.02371755776919428	1.2195032687258944E-4	CLDN16, AVPR2, CHRNB4, CLCNKB, AQP6, ATP6V1B1, ATP6V0A4	201	65	16792	8.996861844623039	0.31873306968661197	0.027041999773546155	0.2205324304615064
GOTERM_BP_ALL	GO:0098771~inorganic ion homeostasis	20	0.06776445076912652	3.386254068266373E-4	CLDN16, TF, AVPR2, SLC9A2, ATP6V1B1, RHAG, CCL7, SLC34A2, ATP6V1C2, SLC4A11, RHCG, PVALB, SLC26A7, SAA1, SLC30A2, SLC9C2, SLC4A9, SCN7A, ATP6V0A4, ATP6V0D2	201	658	16792	2.539279287453311	0.6555597436185037	0.06858993451094175	0.6112301281819166
GOTERM_BP_ALL	GO:0015992~proton transport	9	0.030494002846106934	4.991575950461246E-4	SLC2A12, ATP6V1C2, SLC36A2, SLC4A11, SLC9A2, SLC9C2, ATP6V1B1, ATP6V0A4, ATP6V0D2	201	153	16792	4.914252268071407	0.7922128691537658	0.09353473823412894	0.8997611948921458
GOTERM_BP_ALL	GO:0006820~anion transport	16	0.05421156061530121	5.003209774067707E-4	SLC36A2, GABRB2, CLCNKB, MFSD2A, AQP6, RHAG, SLC34A2, SLCO1A2, SLC4A11, SLC26A7, PLA2G4F, SLC13A2, SLC13A3, SLC4A9, CA1, ROS1	201	468	16792	2.8561466173406473	0.7929726000454566	0.08847970468331434	0.9018492983942972
GOTERM_BP_ALL	GO:0006818~hydrogen transport	9	0.030494002846106934	5.440528656914691E-4	SLC2A12, ATP6V1C2, SLC36A2, SLC4A11, SLC9A2, SLC9C2, ATP6V1B1, ATP6V0A4, ATP6V0D2	201	155	16792	4.850842561386615	0.8196038987226392	0.09075842421582048	0.9803115866350187
GOTERM_BP_ALL	GO:0006810~transport	78	0.2642813579995934	6.078933483815751E-4	SLC36A2, SLC52A1, VTCN1, GABRB2, SYT5, SYT3, SLC9A2, HP, VTN, MFSD2A, AQP6, SYT7, KCNJ13, GPC3, SLN, SAA1, APOH, SCN7A, LBP, DPP6, ATP6V0D2, ROS1, MAGEL2, STAP1, HMGA2, SLC34A2, SSTR5, ATP6V1C2, RHCG, SLC26A7, SLC9C2, CA1, CLDN16, SLC2A12, XDH, TF, AVPR2, RAB3B, FXYD4, RHBG, CLCNKB, NKAIN4, KRT20, ATP6V1B1, GCGR, KCNS1, SLCO1A2, COL7A1, SYN2, SERPINC1, TMEM30B, HRG, SLC30A2, SLC4A9, ABCA13, RANBP3L, MOGAT2, TMPRSS2, TMC3, CPNE7, GJB3, IGF2, MAL, REEP2, RHAG, HPR, KCNJ5, PROM2, SLC4A11, GRIA2, SFRP1, CDH17, SPTBN2, CHRNB4, PLA2G4F, SLC13A2, SLC13A3, ATP6V0A4	201	4663	16792	1.3974476747721825	0.8524550000562182	0.09581107338669326	1.0947466702152409
GOTERM_BP_ALL	GO:0006873~cellular ion homeostasis	18	0.06098800569221387	6.885213522617628E-4	CLDN16, TF, SLC9A2, ATP6V1B1, RHAG, CCL7, SLC34A2, ATP6V1C2, SLC4A11, RHCG, PVALB, SLC26A7, SAA1, SLC30A2, SLC9C2, SLC4A9, ATP6V0A4, ATP6V0D2	201	588	16792	2.557416996649406	0.8855392116138409	0.1027099815360415	1.2390951100874847
